"DATE","ALSTON BAY UPLAND SURF","BIG GUM LAKE","Boggy Marsh SJ-LC","BUCK LAKE (HIGHLANDS)","Chapman Marsh SJ-AI","Church Lake SJ-QA","Cocoa 9T","Crooked Lake nr Babson Park","Cypress Creek #190 East Marsh","Cypress Creek BIO-5 Surf","CYPRESS CREEK W-17 UPLAND SURF","CYPRESS CREEK W-33 SURF","GATOR LAKE","GREEN SWAMP 1 UPLAND SURF","GREEN SWAMP 4 UPLAND SURF","GREEN SWAMP 6 UPLAND SURF","GREEN SWAMP 7 WETLAND SURF","GREEN SWAMP BAY UPLAND SURF","GREEN SWAMP L-11K SHALLOW","GREEN SWAMP MARSH UPLAND SURF","Hopkins Prairie SJ-LD","Island Lake SJ-LH","Johns Lake SJ-QB","LAKE ANNIE (HIGHLANDS)","Lake Apshawa SJ-LF","Lake Apthorpe","Lake Avalon SJ-LE","LAKE BONNET (HAINES CITY)","LAKE GARFIELD","Lake Gem SJ-AJ","Lake Leonore (Patrick)","Lake Louisa SJ-LJ","Lake Placid","LAKE STREETY","Lake Sylvan","Lake Van","LAKE WALKER","Long Branch OR0649","Long Lake SJ-QD","NORTHEAST LAKELAND WE-NEL-GG-W SURF","NORTHEAST LAKELAND WE-NEL-J-W SURF","NORTHEAST LAKELAND WE-NEL-K-U SURF","PARKS LAKE","POLECAT LAKE","POLK COUNTY T1-MW","POLK COUNTY T2-MW","POLK COUNTY VF-2MW","Prairie Lake","Red Bug Lake SJ-AW","ROMP 58 SURF AQ MONITOR","SPLITOAK","SURVEYORS LAKE","TB2_GW1","TB2_GW2","Trout Lake SJ-QC","Unnamed Cypress SJ-LA","Unnamed Wetland South of 46","WR11_GW1","WR15_GW1","WR16_GW1","WR6_GW1","WR9_GW1"
2017-06-13,93.8258139534884,92.7491428571429,115.334987244898,90.3423076923077,63.6708203125,81.621,72.9794444444444,115.3668,65.5606666666667,60.3071428571429,58.002,65.23,129.220333333333,99.7913043478261,101.459130434783,96.9413043478261,103.779565217391,101.127826086957,89.4795652173913,91.6565217391304,19.3822857142857,83.2900313971743,93.1950401606426,109.268571428571,79.6980782312925,67.5561538461538,85.2076470588235,128.688620689655,99.0538888888889,46.7809327731092,84.8551219512195,94.14,90.0762162162162,101.297073170732,39.2780158730159,131.119491525424,136.772666666667,51.6403571428571,55.4972380952381,132.587,132.842,132.807,99.4174285714286,139.392333333333,116.827142857143,118.295714285714,125.416153846154,61.6516483516483,66.1337142857143,120.23,66.08,129.393666666667,98.72,98.53,89.5699255952381,68.3017394957983,58.6618788069074,64.33,60.37,61.8,62.29,64.27
2017-06-14,93.8827906976744,92.7825714285714,115.330267857143,90.38,63.8119140625,81.621,73.2849404761905,115.384,65.702,60.4342857142857,58.03,65.31,129.250666666667,100.075652173913,101.649565217391,97.1856521739131,103.854782608696,101.273913043478,89.6047826086957,91.7382608695652,19.4358655462185,83.2288461538461,93.1753614457831,109.287142857143,79.6898809523809,67.59,85.21,128.699310344828,99.0936111111111,46.8453529411765,84.8692682926829,94.14,90.0951351351351,101.3,39.525126984127,131.129830508475,136.775333333333,52.12,55.5689705882353,132.624142857143,132.878428571429,132.921285714286,99.4577142857143,139.404666666667,116.905,118.425,125.523076923077,61.6592857142857,66.284,120.31,66.37,129.417333333333,98.66,98.48,89.5658978174604,68.3241176470588,58.6739666012559,64.83,60.71,62.08,62.6,64.44
2017-06-15,93.9397674418605,92.816,115.33337037037,90.4176923076923,63.958046875,81.621,73.3587698412698,115.4012,65.8433333333333,60.5614285714286,58.058,65.39,129.281,100.36,101.84,97.43,103.93,101.42,89.73,91.82,19.5070588235294,83.0676666666667,93.1549799196787,109.305714285714,79.6510666666667,67.6238461538462,85.2706666666667,128.71,99.1333333333333,46.9163428571429,84.8834146341463,94.14,90.1140540540541,101.373714285714,39.6451619047619,131.140169491525,136.778,52.6813333333333,55.6654941176471,132.661285714286,132.914857142857,133.035571428571,99.498,139.417,116.982857142857,118.554285714286,125.63,61.6898717948718,66.3017142857143,120.42,66.56,129.441,98.65,98.46,89.5618201866696,68.4894444444444,58.6750371428571,64.97,60.87,62.34,62.64,64.49
2017-06-16,93.9967441860465,92.8494285714286,115.34298663325,90.4553846153846,64.1041796875,81.621,73.427806122449,115.4184,65.9846666666667,60.6885714285714,58.086,65.47,129.311333333333,100.346829268293,101.841463414634,97.4270731707317,103.99962962963,101.416829268293,89.7739024390244,91.8524390243902,19.7079081632653,82.94,93.1345983935743,109.324285714286,79.596,67.6576923076923,85.3682142857143,128.720689655172,99.1730555555556,47.0460311493018,84.8975609756097,94.14,90.132972972973,101.447428571429,39.6138265306122,131.150508474576,136.780666666667,53.0597727272727,55.7937142857143,132.698428571429,132.951285714286,133.149857142857,99.5382857142857,139.429333333333,117.060714285714,118.683571428571,125.69,61.7422171945701,66.3055612244898,120.55,66.67,129.464666666667,98.7,98.51,89.5695390781563,68.6172619047619,58.6621140456182,65.06,60.93,62.44,62.69,64.53
2017-06-17,94.0537209302326,92.8828571428571,115.371622807017,90.4930769230769,64.1669222337372,81.621,73.4275,115.4356,66.126,60.8157142857143,58.114,65.55,129.341666666667,100.333658536585,101.842926829268,97.4241463414634,104.069259259259,101.413658536585,89.8178048780488,91.8848780487805,19.7259212662338,82.8978947368421,93.1154058069011,109.342857142857,79.55325,67.6915384615385,85.378875,128.731379310345,99.2127777777778,47.4577138157895,84.9117073170732,94.14,90.1518918918919,101.521142857143,39.5513194444444,131.160847457627,136.783333333333,53.2301641414141,55.8659375,132.735571428571,132.987714285714,133.264142857143,99.5785714285714,139.441666666667,117.138571428571,118.812857142857,125.75,61.7974212184874,66.2847767857143,120.68,66.77,129.488333333333,98.62,98.44,89.586372745491,68.6853799019608,58.6378636029412,65.11,60.93,62.47,62.66,64.55
2017-06-18,94.1106976744186,92.9162857142857,115.462108843537,90.5307692307692,64.052806122449,81.621,73.3969047619048,115.4528,66.2673333333333,60.9428571428571,58.142,65.63,129.372,100.320487804878,101.844390243902,97.4212195121951,104.138888888889,101.410487804878,89.8617073170732,91.9173170731707,19.7366818181818,82.9439238721804,93.1176530612245,109.361428571429,79.5912857142857,67.7253846153846,85.3723571428571,128.742068965517,99.2525,47.6577678571429,84.9258536585366,94.14,90.1708108108108,101.594857142857,39.4952777777778,131.171186440678,136.786,53.3151111111111,56.0017857142857,132.772714285714,133.024142857143,133.378428571429,99.6188571428571,139.454,117.216428571429,118.942142857143,125.81,61.8576530612245,66.2227443609023,120.81,66.82,129.512,98.56,98.38,89.6032064128256,68.6713445378151,58.6008694444444,65.07,60.85,62.36,62.54,64.54
2017-06-19,94.1676744186046,92.9497142857143,115.477653061225,90.5684615384615,63.9399489795918,81.621,73.3534523809524,115.47,66.4086666666667,61.07,58.17,65.71,129.402333333333,100.307317073171,101.845853658537,97.4182926829268,104.208518518519,101.407317073171,89.9056097560976,91.949756097561,19.7513809523809,83.0491964285714,93.1262244897959,109.38,79.6113333333333,67.7592307692308,85.37,128.75275862069,99.2922222222222,47.7124107142857,84.94,94.14,90.1897297297297,101.668571428571,39.424387755102,131.181525423729,136.788666666667,53.3632857142857,56.1121428571429,132.809857142857,133.060571428571,133.492714285714,99.6591428571429,139.466333333333,117.294285714286,119.071428571429,125.87,61.9018571428571,66.1836842105263,120.95,66.94,129.535666666667,98.68,98.51,89.6189178356713,68.8308779301194,58.5823555555556,65.1,60.9,62.42,62.6,64.55
2017-06-20,94.2246511627907,92.9831428571429,115.488928571429,90.6061538461538,63.8270918367347,81.621,73.3234523809524,115.47375,66.55,61.09875,58.17375,65.79,129.432666666667,100.294146341463,101.847317073171,97.4153658536585,104.278148148148,101.404146341463,89.949512195122,91.9821951219512,19.8190476190476,83.08,93.1347959183674,109.361428571429,79.6059598997494,67.7930769230769,85.37,128.763448275862,99.3319444444444,47.8523214285714,84.936,94.14,90.2086486486486,101.742285714286,39.3858163265306,131.19186440678,136.791333333333,53.3673759398496,56.1981349206349,132.847,133.097,133.607,99.6994285714286,139.478666666667,117.372142857143,119.200714285714,125.93,61.9372755102041,66.1693697478992,121.05,66.94,129.559333333333,98.84,98.65,89.634629258517,68.8371052631579,58.5973517857143,65.1,60.95,62.48,62.63,64.57
2017-06-21,94.2816279069767,93.0165714285714,115.4965,90.6438461538462,63.7102040816327,81.621,73.3084444444444,115.4775,66.5446666666667,61.1275,58.1775,65.87,129.463,100.280975609756,101.848780487805,97.4124390243903,104.347777777778,101.400975609756,89.9934146341463,92.0146341463415,19.8470833333333,83.0791851851852,93.1717843202855,109.342857142857,79.6253834586466,67.8269230769231,85.3749411764706,128.774137931034,99.3716666666667,47.8696666666667,84.932,94.14,90.2275675675676,101.816,37.4098571428571,131.202203389831,136.794,53.351649122807,56.2599831649832,132.847,133.107,133.555571428571,99.7397142857143,139.491,117.45,119.33,125.99,61.9692967032967,66.1405882352941,121.16,66.95,129.583,98.71,98.53,89.6509018036072,68.7741111111111,58.5789261111111,65.09,60.86,62.37,62.54,64.56
2017-06-22,94.3386046511628,93.05,115.505892857143,90.6815384615385,63.5933163265306,81.621,73.205,115.48125,66.5393333333333,61.15625,58.18125,65.95,129.493333333333,100.267804878049,101.850243902439,97.409512195122,104.417407407407,101.397804878049,90.0373170731707,92.0470731707317,19.8367938311688,82.9880158730159,93.2475409836066,109.324285714286,79.6477551020408,67.8607692307692,85.4158665966387,128.784827586207,99.4113888888889,47.8485714285714,84.928,94.14,90.2464864864865,101.889714285714,36.1667346938776,131.212542372881,136.796666666667,53.294,56.3378229665072,132.847,133.117,133.504142857143,99.78,139.503333333333,117.46,119.35,126.05,61.991978021978,66.0932142857143,121.25,67.03,129.606666666667,98.63,98.45,89.6671743486974,68.7113809523809,58.5590880952381,65.41,60.9,62.53,62.66,64.69
2017-06-23,94.3955813953488,93.0511538461538,115.492222222222,90.7192307692308,63.4764285714286,81.621,73.04,115.485,66.534,61.185,58.185,66.03,129.523666666667,100.254634146341,101.851707317073,97.4065853658537,104.487037037037,101.394634146341,90.0812195121951,92.0795121951219,19.7477090909091,82.9052280701754,93.323606557377,109.305714285714,79.6110714285714,67.8946153846154,85.42365,128.795517241379,99.4511111111111,47.7978333333333,84.924,94.14,90.2654054054054,101.963428571429,36.0224666666667,131.222881355932,136.799333333333,53.2391652173913,56.3962894736842,132.847,133.127,133.452714285714,99.7803846153846,139.515666666667,117.47,119.37,126.11,61.9977619047619,66.0348148148148,121.31,66.97,129.630333333333,98.55,98.38,89.6834468937876,68.6521882352941,58.5336125,65.36,60.77,62.34,62.51,64.66
2017-06-24,94.4525581395349,93.0523076923077,115.484047619048,90.7569230769231,63.4526086956522,81.621,72.865,115.48875,66.5286666666667,61.21375,58.18875,66.11,129.554,100.241463414634,101.853170731707,97.4036585365854,104.556666666667,101.391463414634,90.1251219512195,92.1119512195122,19.5971530612245,82.8214393125671,93.3996721311475,109.287142857143,79.6060714285714,67.9284615384615,85.4495,128.806206896552,99.4908333333333,47.73025,84.92,94.14,90.2843243243243,102.037142857143,35.9474910714286,131.233220338983,136.802,53.1858229813665,56.4751785714286,132.847,133.137,133.401285714286,99.7807692307692,139.528,117.48,119.39,126.17,62.0121057513915,65.9880555555556,121.37,66.91,129.654,98.56,98.4,89.6997194388778,68.5790840336135,58.6327322115385,65.3,60.63,62.18,62.4,64.62
2017-06-25,94.5095348837209,93.0534615384615,115.48675,90.7946153846154,63.5134782608696,81.621,72.7228174603175,115.4925,66.5233333333333,61.2425,58.1925,66.19,129.584333333333,100.228292682927,101.854634146341,97.4007317073171,104.626296296296,101.388292682927,90.1690243902439,92.1443902439024,19.5436704681873,83.1731789638932,93.4731147540984,109.268571428571,79.6228826530612,67.9623076923077,85.5615,128.816896551724,99.5305555555556,47.657,84.916,94.14,90.3032432432432,102.110857142857,35.9695599489796,131.243559322034,136.804666666667,53.09,56.5711224489796,132.847,133.147,133.349857142857,99.7811538461538,139.540333333333,117.49,119.41,126.23,62.0286652236652,65.9316326530612,121.43,66.86,129.677666666667,99.32,99.12,89.7154308617235,68.5344210526316,59.0950097527473,65.23,60.49,62.05,62.31,64.59
2017-06-26,94.566511627907,93.0546153846154,115.487416666667,90.8323076923077,63.5743478260869,81.621,72.6286111111111,115.49625,66.518,61.27125,58.19625,66.27,129.614666666667,100.21512195122,101.856097560976,97.3978048780488,104.695925925926,101.38512195122,90.2129268292683,92.1768292682927,19.6439495798319,83.1725480769231,93.5465573770492,109.25,79.612133580705,67.9961538461538,85.6340476190476,128.827586206897,99.5702777777778,47.6464675324675,84.912,94.14,90.3221621621622,102.184571428571,36.0016156462585,131.253898305085,136.807333333333,53.02,56.7260204081633,132.847,133.157,133.298428571429,99.7815384615385,139.552666666667,117.5,119.43,126.29,62.0555555555556,65.8984387755102,121.47,66.89,129.701333333333,99.24,99.04,89.7311422845691,68.5836568694463,59.1903696428571,65.22,60.52,62.09,62.35,64.59
2017-06-27,94.623488372093,93.0557692307692,115.559404761905,90.87,63.6352173913043,81.621,72.8998136645963,115.5,66.5126666666667,61.3,58.2,66.34,129.645,100.201951219512,101.85756097561,97.3948780487805,104.765555555556,101.381951219512,90.2568292682927,92.2092682926829,19.9557536764706,82.9673988095238,93.62,109.257857142857,79.6361688311688,68.03,85.647380952381,128.838275862069,99.61,47.7223896103896,84.908,94.14,90.3410810810811,102.258285714286,35.9761904761905,131.264237288136,136.81,53.14,56.842,132.847,133.167,133.247,99.7819230769231,139.565,117.51,119.45,126.35,62.1128571428571,65.8764591836735,121.53,66.86,129.725,99.23,99.03,89.7468537074148,68.7493060064935,59.2026921428571,65.3,60.82,62.36,62.65,64.64
2017-06-28,94.6804651162791,93.0569230769231,115.65,90.9076923076923,63.6960869565217,81.621,73.2206149068323,115.5035,66.5073333333333,61.32875,58.20375,66.41,129.675333333333,100.188780487805,101.859024390244,97.3919512195122,104.835185185185,101.378780487805,90.3007317073171,92.2417073170732,20.2430208333333,83.0473333333333,93.6934426229508,109.265714285714,79.835303030303,68.0638461538462,85.6448571428571,128.848965517241,99.6213333333333,47.9540714285714,84.904,94.14,90.36,102.332,35.9368181818182,131.274576271186,136.812666666667,53.6879591836735,56.9437142857143,132.907,133.229857142857,133.194142857143,99.7823076923077,139.577333333333,117.52,119.47,126.41,62.209962406015,65.8440051020408,121.56,66.87,129.748666666667,99.19,99,89.7625651302605,68.9039732142857,59.1992572619048,65.43,60.99,62.77,62.91,64.83
2017-06-29,94.7374418604651,93.0580769230769,115.65,90.9453846153846,63.7569565217391,81.621,73.2645714285714,115.507,66.502,61.3575,58.2075,66.48,129.705666666667,100.175609756098,101.860487804878,97.3890243902439,104.904814814815,101.375609756098,90.3446341463415,92.2741463414634,20.2133333333333,83.1250476190476,93.7668852459016,109.273571428571,79.9033333333333,68.0976923076923,85.6197582417582,128.859655172414,99.6326666666667,47.9817857142857,84.9,94.14,90.3761538461538,102.405714285714,35.8754374572796,131.284915254237,136.815333333333,53.8967346938775,57.0246666666667,132.967,133.292714285714,133.141285714286,99.7826923076923,139.589666666667,117.53,119.49,126.47,62.2628947368421,65.80875,121.59,66.79,129.772333333333,99.1,98.91,89.7782765531062,68.8514285714286,59.190306057423,65.4,60.93,62.68,62.75,64.8
2017-06-30,94.7944186046512,93.0592307692308,115.65,90.9830769230769,63.7881264822134,81.621,73.1916923076923,115.5105,66.4966666666667,61.38625,58.21125,66.55,129.736,100.16243902439,101.861951219512,97.3860975609756,104.974444444444,101.37243902439,90.3885365853659,92.3065853658536,20.1277777777778,83.0177504273504,93.8429508196721,109.281428571429,79.9274545454546,68.1315384615385,85.6282805429864,128.870344827586,99.644,47.9181818181818,84.896,94.14,90.3923076923077,102.479428571429,35.8341447368421,131.295254237288,136.818,54.2199327731092,57.0979555555556,133.027,133.355571428571,133.088428571429,99.7830769230769,139.602,117.54,119.51,126.468571428571,62.3164705882353,65.7748333333333,121.62,66.74,129.796,99.07,98.88,89.7945490981964,68.778,59.1924549019608,65.43,60.88,62.64,62.84,64.83
2017-07-01,94.8513953488372,93.0603846153846,115.655142857143,91.0207692307692,63.6685194805195,81.621,73.3858791208791,115.514,66.4913333333333,61.415,58.215,66.62,129.766333333333,100.149268292683,101.863414634146,97.3831707317073,105.044074074074,101.369268292683,90.4324390243902,92.3390243902439,20.214,83.1202051282051,93.9216393442623,109.289285714286,80.0210454545455,68.1653846153846,85.6996117647059,128.881034482759,99.6553333333333,47.9911515151515,84.892,94.14,90.4084615384615,102.553142857143,35.78375,131.305593220339,136.820666666667,54.8251065643649,57.1841777777778,133.087,133.418428571429,133.035571428571,99.7834615384615,139.614333333333,117.55,119.53,126.467142857143,62.3635294117647,65.8272619047619,121.65,66.75,129.819666666667,99.14,98.94,89.8113827655311,68.7791777777778,59.2132875,65.54,60.93,62.78,63.1,64.94
2017-07-02,94.9083720930233,93.0615384615385,115.69056122449,91.0584615384615,63.6103246753247,81.621,73.793137755102,115.5175,66.486,61.44375,58.21875,66.69,129.796666666667,100.136097560976,101.86487804878,97.380243902439,105.113703703704,101.366097560976,90.4763414634146,92.3714634146341,20.4733333333333,83.359347826087,93.9977049180328,109.297142857143,80.0933653846154,68.1992307692308,85.7572857142857,128.891724137931,99.6666666666667,47.9965476190476,84.888,94.14,90.4246153846154,102.626857142857,35.7682142857143,131.31593220339,136.823333333333,55.1794604037267,57.2842976190476,133.147,133.481285714286,132.982714285714,99.7838461538462,139.626666666667,117.56,119.55,126.465714285714,62.3990384615385,66.0587755102041,121.67,66.77,129.843333333333,99.06,98.87,89.8276553106212,68.9076666666667,59.2215883928571,65.5,60.82,62.59,62.94,64.9
2017-07-03,94.9653488372093,93.0626923076923,115.736407407407,91.0961538461538,63.5557142857143,81.621,73.8735,115.521,66.4806666666667,61.4725,58.2225,66.76,129.827,100.122926829268,101.866341463415,97.3773170731707,105.183333333333,101.362926829268,90.520243902439,92.4039024390244,20.5461481481481,83.2778086956522,94.0726086354191,109.305,80.1042186234818,68.2330769230769,85.9,128.902413793103,99.678,47.9180404040404,84.884,94.14,90.4407692307692,102.700571428571,35.7276666666667,131.326271186441,136.826,55.4634772727273,57.3951666666667,133.207,133.544142857143,132.929857142857,99.7842307692308,139.639,117.57,119.57,126.464285714286,62.4485641025641,66.0870105820106,121.69,66.68,129.867,99.09,98.9,89.8439278557114,68.8983333333333,59.2209888888889,65.45,60.7,62.41,62.81,64.87
2017-07-04,95.0223255813954,93.0638461538462,115.746910430839,91.1338461538462,63.5011038961039,81.621,74.0414285714286,115.5245,66.4753333333333,61.50125,58.22625,66.83,129.857333333333,100.109756097561,101.867804878049,97.3743902439024,105.252962962963,101.359756097561,90.5641463414634,92.4363414634146,20.4737222222222,83.3287142857143,94.0946478873239,109.312857142857,80.0961943319838,68.2669230769231,85.9846428571429,128.913103448276,99.6893333333333,47.9289703153989,84.88,94.14,90.4569230769231,102.774285714286,35.6978571428571,131.336610169492,136.828666666667,55.9467922077922,57.5504081632653,133.267,133.607,132.877,99.7846153846154,139.651333333333,117.58,119.59,126.462857142857,62.5017647058824,66.0777777777778,121.71,66.62,129.890666666667,99.23,99.03,89.8602004008016,68.9152380952381,59.2130706349206,65.38,60.56,62.25,62.71,64.84
2017-07-05,95.0793023255814,93.065,115.737295918367,91.1715384615385,63.4483766233766,81.621,74.1801428571429,115.528,66.47,61.53,58.23,66.9,129.887666666667,100.096585365854,101.869268292683,97.3714634146341,105.322592592593,101.356585365854,90.6080487804878,92.4687804878049,20.2971428571429,83.2911764705882,94.0867605633803,109.320714285714,80.1175274725275,68.3007692307692,85.9813333333333,128.923793103448,99.7006666666667,47.8489500537057,84.876,94.14,90.4730769230769,102.848,35.687,131.346949152542,136.831333333333,56.041,57.7007346938775,133.274142857143,133.620571428571,132.938428571429,99.785,139.663666666667,117.59,119.61,126.461428571429,62.538894634777,66.0499404761905,121.76,66.57,129.914333333333,99.11,98.92,89.8759118236473,68.9025680272109,59.1986691919192,65.34,60.48,62.2,62.77,64.86
2017-07-06,95.1362790697674,93.0661538461538,115.722333333333,91.2092307692308,63.3960012251899,81.621,74.1648,115.5315,66.5069230769231,61.6116666666667,58.2933333333333,66.97,129.918,100.083414634146,101.870731707317,97.3685365853659,105.392222222222,101.353414634146,90.6519512195122,92.5012195121951,20.1968380952381,83.1636199095023,94.0785915492958,109.328571428571,80.0978947368421,68.3346153846154,85.9660444444444,128.934482758621,99.712,47.8857894736842,84.872,94.14,90.4892307692308,102.921714285714,35.6240857142857,131.357288135593,136.834,55.91,57.8141454545455,133.281285714286,133.634142857143,132.999857142857,99.7853846153846,139.676,117.583571428571,119.592857142857,126.46,62.6025846153846,66.015,121.77,66.53,129.938,99.02,98.84,89.8921843687375,68.7917142857143,59.1707468805704,65.32,60.44,62.15,62.9,64.93
2017-07-07,95.1932558139535,93.0673076923077,115.698928571429,91.2469230769231,63.3607075471698,81.621,74.142,115.535,66.5438461538461,61.6933333333333,58.3566666666667,67.04,129.948333333333,100.070243902439,101.872195121951,97.3656097560976,105.461851851852,101.350243902439,90.6958536585366,92.5336585365854,20.1335841836735,83.0508379120879,94.0704225352113,109.336428571429,80.0593335611757,68.3684615384615,85.9814761904762,128.945172413793,99.7233333333333,47.8657142857143,84.868,94.14,90.5053846153846,102.995428571429,35.5828571428572,131.367627118644,136.836666666667,55.6808791208791,57.9172727272727,133.288428571429,133.647714285714,133.061285714286,99.7857692307692,139.688333333333,117.577142857143,119.575714285714,126.458571428571,62.6775714285714,65.978630952381,121.78,66.48,129.961666666667,98.96,98.78,89.9084569138277,68.72725,59.1495147058824,65.24,60.29,62.02,62.75,64.9
2017-07-08,95.2502325581395,93.0684615384615,115.681444444444,91.2846153846154,63.3292452830189,81.621,74.1318153846154,115.5385,66.5807692307692,61.775,58.42,67.11,129.978666666667,100.057073170732,101.873658536585,97.3626829268293,105.531481481481,101.347073170732,90.739756097561,92.5660975609756,20.1419852941176,83.0839615384615,94.0645622065728,109.344285714286,80.0621939393939,68.4023076923077,86.0347058823529,128.955862068966,99.7346666666667,47.7985714285714,84.864,94.14,90.5215384615385,103.069142857143,35.5191688311688,131.377966101695,136.839333333333,55.530989010989,58.0015,133.295571428571,133.661285714286,133.122714285714,99.7861538461539,139.700666666667,117.570714285714,119.558571428571,126.457142857143,62.7313411764706,65.9394444444444,121.8,66.44,129.985333333333,98.91,98.74,89.9247294589179,68.6902333333333,59.1296952380952,65.18,60.19,61.96,62.67,64.87
2017-07-09,95.3072093023256,93.0696153846154,115.673095238095,91.3223076923077,63.2977830188679,81.621,74.1867692307692,115.542,66.6176923076923,61.8566666666667,58.4833333333333,67.18,130.009,100.043902439024,101.87512195122,97.359756097561,105.601111111111,101.343902439024,90.7836585365854,92.5985365853658,20.1683193277311,83.2595769230769,94.1146875,109.352142857143,80.1160714285714,68.4361538461538,86.0669987995198,128.966551724138,99.746,47.7783163265306,84.86,94.14,90.5376923076923,103.142857142857,35.4629951298701,131.388305084746,136.842,55.431156462585,58.0803928571429,133.302714285714,133.674857142857,133.184142857143,99.7865384615385,139.713,117.564285714286,119.541428571429,126.455714285714,62.7811344537815,65.9315714285714,121.81,66.43,130.009,98.87,98.7,89.941002004008,68.6711111111111,59.1160711734694,65.16,60.15,61.92,62.65,64.86
2017-07-10,95.3641860465116,93.0707692307692,115.654642857143,91.36,63.2674056603774,81.621,74.1754661654135,115.5455,66.6546153846154,61.9383333333333,58.5466666666667,67.25,130.039333333333,100.030731707317,101.876585365854,97.3568292682927,105.670740740741,101.340731707317,90.8275609756098,92.6309756097561,20.1803383458647,83.1885,94.1876041666667,109.36,80.2054375,68.47,86.0651020408163,128.97724137931,99.7573333333333,47.8005952380952,84.856,94.14,90.5538461538462,103.216571428571,35.4187321428571,131.398644067797,136.844666666667,55.2120238095238,58.1498131868132,133.309857142857,133.688428571429,133.245571428571,99.7869230769231,139.725333333333,117.557857142857,119.524285714286,126.454285714286,62.8385714285714,65.9148571428571,121.84,66.38,130.032666666667,98.83,98.66,89.9567134268537,68.6083394383394,59.1007988636364,65.08,60.05,61.85,62.58,64.85
2017-07-11,95.4211627906977,93.0719230769231,115.649897959184,91.39,63.2370283018868,81.621,74.1612719298246,115.549,66.6915384615385,62.02,58.61,67.36,130.069666666667,100.01756097561,101.878048780488,97.3539024390244,105.74037037037,101.33756097561,90.8714634146341,92.6634146341463,20.2063453276047,83.113380952381,94.2605208333333,109.348571428571,80.2831801470588,68.4795454545455,86.1175,128.987931034483,99.7686666666667,47.7961904761905,84.852,94.14,90.57,103.290285714286,35.4968035714286,131.408983050847,136.847333333333,55.1250313283208,58.2497582417582,133.317,133.702,133.307,99.7873076923077,139.737666666667,117.551428571429,119.507142857143,126.452857142857,62.8739285714286,65.9001948051948,121.85,66.33,130.056333333333,98.8,98.62,89.9724248496994,68.561978021978,59.1141479220779,64.97,59.97,61.78,62.53,64.84
2017-07-12,95.4781395348837,93.0730769230769,115.696326530612,91.42,63.2066509433962,81.621,74.1547619047619,115.5525,66.7284615384615,62.1016666666667,58.6733333333333,67.47,130.1,100.004390243902,101.879512195122,97.3509756097561,105.81,101.334390243902,90.9153658536585,92.6958536585366,20.1396428571429,83.2265438596491,94.3334375,109.337142857143,80.3208823529412,68.4890909090909,86.1832142857143,128.998620689655,99.78,47.7375714285714,84.848,94.14,90.5861538461538,103.364,35.575625,131.419322033898,136.85,55.1107287449393,58.3472777777778,133.324142857143,133.715571428571,133.368428571429,99.7876923076923,139.75,117.545,119.49,126.451428571429,62.903,65.9212337662338,121.86,66.31,130.08,98.79,98.62,89.9881362725451,68.5625714285714,59.1172684920635,64.92,59.95,61.78,62.54,64.84
2017-07-13,95.5351162790698,93.0742307692308,115.765357142857,91.45,63.1751886792453,81.621,74.1739130434783,115.556,66.7653846153846,62.1833333333333,58.7366666666667,67.58,130.114230769231,99.9912195121951,101.880975609756,97.3480487804878,105.82,101.331219512195,90.9592682926829,92.7282926829268,20.0484285714286,83.2390701754386,94.4089583333333,109.325714285714,80.3593333333333,68.4986363636364,86.2471666666667,129.009310344828,99.7913333333333,47.7516,84.844,94.14,90.6023076923077,103.437714285714,35.5447826086957,131.429661016949,136.848846153846,55.2288461538462,58.4085978835979,133.331285714286,133.729142857143,133.429857142857,99.7880769230769,139.758846153846,117.538571428571,119.472857142857,126.45,62.932252631579,65.9235,121.87,66.38,130.096153846154,98.81,98.63,90.0044088176353,68.5760444444444,59.1077540740741,64.95,60.11,61.87,62.7,64.89
2017-07-14,95.5920930232558,93.0753846153846,115.78125,91.48,63.2095283018868,81.621,74.1595574534161,115.5595,66.8023076923077,62.265,58.8,67.69,130.128461538462,99.9780487804878,101.88243902439,97.3451219512195,105.83,101.328048780488,91.0031707317073,92.7607317073171,19.9733333333333,83.0946428571429,94.4844791666667,109.314285714286,80.3595714285714,68.5081818181818,86.432706043956,129.02,99.8026666666667,47.7363095238095,84.84,94.14,90.6184615384615,103.511428571429,35.5113043478261,131.44,136.847692307692,55.0334183673469,58.4708463385354,133.338428571429,133.742714285714,133.491285714286,99.7884615384615,139.767692307692,117.532142857143,119.455714285714,126.490714285714,62.9634436090225,65.9050892857143,121.88,66.3,130.112307692308,98.77,98.59,90.0206813627255,68.5785238095238,59.0938117647059,64.96,60.16,61.91,62.72,64.9
